"Time","Timestamp [ms]","iowait [Ratios]","irq [Ratios]","nice [Ratios]","softirq [Ratios]","steal [Ratios]","system [Ratios]","user [Ratios]","Used [MiB]","Buffer [MiB]","Cached [MiB]","Free [MiB]","br-10cd1f6f3899 receive [MB/s]","docker0 receive [MB/s]","eth0 receive [MB/s]","eth1 receive [MB/s]","lo receive [MB/s]","veth6750e95 receive [MB/s]","br-10cd1f6f3899 transmit [MB/s]","docker0 transmit [MB/s]","eth0 transmit [MB/s]","eth1 transmit [MB/s]","lo transmit [MB/s]","veth6750e95 transmit [MB/s]","total-req-rate [req/s]","ok-req-rate [req/s]","error-req-rate [req/s]","avg-res-time [ms]","ServerStatus"
"2023-04-18 15:01:50","1681804910000","0","0","0","0.01","0.004","0.013999999999999999","0.042","336","27.7","510","95.3","960","0","0","595","0","964","595","0","0","965","0","595","0.745","0.745","0","536","0"
"2023-04-18 15:01:55","1681804915000","0","0","0","0","0.002","0.002","0.032","336","27.7","510","95.3","957","0","0.026000000000000002","588","0","958","588","0","0.0216","960","0","588","0.745","0.745","0","411","0"
"2023-04-18 15:02:00","1681804920000","0","0","0","0.016","0.018000000000000002","0.016","0.02","336","27.7","510","95.3","107","0","0.012","94.6","0","110","94.5","0","0.008400000000000001","112","0","94.5","0.727","0.727","0","404","0"
"2023-04-18 15:02:05","1681804925000","0","0","0","0.03","0.044000000000000004","0.038","0.042","336","27.7","510","95.3","126","0","0.033600000000000005","188","0","132","188","0","0.03","134","0","188","0.745","0.745","0","421","0"
"2023-04-18 15:02:10","1681804930000","0","0","0","0.024","0.022000000000000002","0.038","0.054000000000000006","336","27.7","510","95.3","1110","0","0.045200000000000004","675","0","1120","675","0","0.040799999999999996","1120","0","675","0.727","0.727","0","528","0"
"2023-04-18 15:02:15","1681804935000","0","0","0","0.016","0.016","0.024","0.068","336","27.7","510","95.3","2070","0","0.0116","1300","0","2080","1300","0","0.0108","2080","0","1300","0.727","0.727","0","644","0"
"2023-04-18 15:02:20","1681804940000","0","0","0","0.012","0.012","0.016","0.078","336","27.7","510","95.3","1760","0","0","1360","0","1770","1360","0","0","1770","0","1360","0.727","0.727","0","674","0"
"2023-04-18 15:02:25","1681804945000","0","0","0","0.013999999999999999","0.018000000000000002","0.02","0.042","336","27.7","510","95.3","1460","0","0.0224","671","0","1460","671","0","0.020800000000000003","1460","0","671","0.745","0.745","0","699","0"
"2023-04-18 15:02:30","1681804950000","0","0","0","0.038","0.034","0.038","0.054000000000000006","336","27.7","510","95.3","278","0","0.16","253","0","287","253","0","0.63","288","0","253","0.764","0.764","0","735","0"
"2023-04-18 15:02:35","1681804955000","0","0","0","0.018000000000000002","0.022000000000000002","0.016","0.054000000000000006","336","27.7","510","95.3","1200","0","0","766","0","1200","766","0","0","1200","0","766","0.727","0.727","0","728","0"
"2023-04-18 15:02:40","1681804960000","0","0","0","0.018000000000000002","0.026000000000000002","0.027999999999999997","0.084","334","27.7","510","98","2000","0","0","1260","0","2009.9999999999998","1260","0","0","2009.9999999999998","0","1260","0.727","0.727","0","799","0"
"2023-04-18 15:02:45","1681804965000","0","0","0","0.022000000000000002","0.03","0.032","0.062","334","27.7","510","98","1200","0","0","761","0","1200","761","0","0","1200","0","761","0.727","0.727","0","822","0"
"2023-04-18 15:02:50","1681804970000","0","0","0","0.012","0.018000000000000002","0.016","0.013999999999999999","334","27.7","510","98","86.1","0","0","77.2","0","88.9","77.1","0","0","90.8","0","77.1","0.727","0.727","0","887","0"
"2023-04-18 15:02:55","1681804975000","0","0","0","0.02","0.022000000000000002","0.016","0.016","334","27.7","510","98","97.4","0","0.0116","96","0","101","95.9","0","0.0108","103","0","95.9","0.745","0.745","0","903","0"
"2023-04-18 15:03:00","1681804980000","0","0","0","0.018000000000000002","0.027999999999999997","0.03","0.044000000000000004","334","27.7","510","98","171","0","0","209","0","176","209","0","0","178","0","209","0.745","0.745","0","921","0"
"2023-04-18 15:03:05","1681804985000","0","0","0","0.006","0.006","0.01","0.055999999999999994","334","27.7","510","98","2130","0","0.033600000000000005","1240","0","2130","1240","0","0.03","2130","0","1240","0.764","0.764","0","884","0"
"2023-04-18 15:03:10","1681804990000","0","0","0","0.018000000000000002","0.024","0.02","0.044000000000000004","334","27.7","510","98","1040","0","0.0572","668","0","1050","668","0","0.0492","1050","0","668","0.764","0.764","0","778","0"
"2023-04-18 15:03:15","1681804995000","0","0","0","0.027999999999999997","0.032","0.04","0.044000000000000004","334","27.7","510","98","197","0","0.0224","228","0","205","228","0","0.0108","207","0","228","0.745","0.745","0","786","0"
"2023-04-18 15:03:20","1681805000000","0","0","0","0.01","0.012","0.016","0.026000000000000002","334","27.7","510","98","159","0","0.0148","96.5","0","163","96.4","0","0.0108","165","0","96.4","0.745","0.745","0","893","0"
"2023-04-18 15:03:25","1681805005000","0","0","0","0.006","0.004","0.008","0.062","334","27.7","510","98","2029.9999999999998","0","0.0228","1240","0","2029.9999999999998","1240","0","0.020800000000000003","2029.9999999999998","0","1240","0.745","0.745","0","846","0"
"2023-04-18 15:03:30","1681805010000","0","0","0","0.006","0.004","0.006","0.027999999999999997","334","27.7","510","98","1040","0","0.0224","678","0","1040","678","0","0.02","1040","0","678","0.764","0.764","0","782","0"
"2023-04-18 15:03:35","1681805015000","0","0","0","0.018000000000000002","0.013999999999999999","0.022000000000000002","0.076","334","27.7","510","98","2200","0","0.0224","1350","0","2200","1350","0","0.0108","2210","0","1350","0.745","0.745","0","727","0"
"2023-04-18 15:03:40","1681805020000","0","0","0","0","0","0.004","0.038","334","27.7","510","98","1110","0","0.0116","678","0","1110","678","0","0.0108","1110","0","678","0.764","0.764","0","720","0"
"2023-04-18 15:03:45","1681805025000","0","0","0","0.016","0.012","0.012","0.034","334","27.7","510","98","941","0","0","619","0","945","619","0","0","947","0","619","0.764","0.764","0","670","0"
"2023-04-18 15:03:50","1681805030000","0","0","0","0.006","0.004","0.01","0.034","334","27.7","510","98","1040","0","0","629","0","1040","629","0","0","1040","0","629","0.764","0.764","0","685","0"
"2023-04-18 15:03:55","1681805035000","0","0","0","0.01","0.008","0.024","0.022000000000000002","334","27.7","510","98","102","0","0","428","0","105","428","0","0","107","0","428","0.745","0.745","0","647","0"
"2023-04-18 15:04:00","1681805040000","0","0","0","0.02","0.024","0.03","0.046","334","27.7","510","98","1130","0","0.0112","420","0","1130","420","0","0.0108","1130","0","420","0.745","0.745","0","612","0"
"2023-04-18 15:04:05","1681805045000","0","0","0","0.01","0.008","0.008","0.054000000000000006","334","27.7","510","98","1860","0","0.0456","1120","0","1860","1120","0","0.0384","1860","0","1120","0.745","0.745","0","679","0"
"2023-04-18 15:04:10","1681805050000","0","0","0","0.016","0.016","0.018000000000000002","0.03","334","27.7","510","98","125","0","0.033600000000000005","111","0","129","111","0","0.03","131","0","111","0.745","0.745","0","634","0"
"2023-04-18 15:04:15","1681805055000","0","0","0","0.032","0.042","0.027999999999999997","0.057999999999999996","334","27.7","510","98","1010","0","0","701","0","1020","701","0","0","1020","0","701","0.745","0.745","0","550","0"
"2023-04-18 15:04:20","1681805060000","0","0","0","0.02","0.016","0.02","0.078","334","27.7","510","98","2170","0","0.0564","1350","0","2180","1350","0","0.0324","2180","0","1350","0.745","0.745","0","637","0"
"2023-04-18 15:04:25","1681805065000","0","0","0","0.026000000000000002","0.024","0.036000000000000004","0.042","338","27.7","510","94","277","0","0.0224","213","0","286","213","0","0.02","288","0","213","0.727","0.727","0","643","0"
"2023-04-18 15:04:30","1681805070000","0","0","0","0.004","0","0.004","0.062","338","27.7","510","94","1860","0","0.135","1140","0","1860","1140","0","0.6","1860","0","1140","0.782","0.782","0","730","0"
"2023-04-18 15:04:35","1681805075000","0","0","0","0.013999999999999999","0.016","0.013999999999999999","0.027999999999999997","338","27.7","510","94","133","0","0.0112","137","0","137","137","0","0.0108","139","0","137","0.764","0.764","0","662","0"
"2023-04-18 15:04:40","1681805080000","0","0","0","0.013999999999999999","0.016","0.02","0.02","338","27.7","510","94","125","0","0","112","0","129","111","0","0","131","0","111","0.745","0.745","0","742","0"
"2023-04-18 15:04:45","1681805085000","0","0","0","0.006","0.004","0.006","0.057999999999999996","338","27.7","510","94","1950","0","0.0116","1190","0","1950","1190","0","0.0108","1960","0","1190","0.764","0.764","0","722","0"
"2023-04-18 15:04:50","1681805090000","0","0","0","0.002","0.002","0.006","0.05","338","27.7","510","94","1850","0","0","1130","0","1850","1130","0","0","1850","0","1130","0.782","0.782","0","724","0"
"2023-04-18 15:04:55","1681805095000","0","0","0","0.018000000000000002","0.018000000000000002","0.018000000000000002","0.038","338","27.7","510","94","152","0","0.0228","167","0","157","167","0","0.0216","159","0","167","0.764","0.764","0","690","0"
"2023-04-18 15:05:00","1681805100000","0","0","0","0.013999999999999999","0.01","0.013999999999999999","0.07200000000000001","338","27.7","510","94","2080","0","0","1270","0","2080","1270","0","0","2090","0","1270","0.782","0.782","0","703","0"
"2023-04-18 15:05:05","1681805105000","0","0","0","0.006","0.004","0.004","0.055999999999999994","338","27.7","510","94","1930","0","0.0448","1180","0","1940","1180","0","0.040799999999999996","1940","0","1180","0.8","0.8","0","700","0"
"2023-04-18 15:05:10","1681805110000","0","0","0","0.01","0.01","0.012","0.042","338","27.7","510","94","1020","0","0.074","645","0","1020","645","0","0.0584","1020","0","645","0.782","0.782","0","660","0"
"2023-04-18 15:05:15","1681805115000","0","0","0","0.022000000000000002","0.013999999999999999","0.026000000000000002","0.048","338","27.7","510","94","1030","0","0","712","0","1030","712","0","0","1040","0","712","0.8","0.8","0","593","0"
"2023-04-18 15:05:20","1681805120000","0","0","0","0.01","0.002","0.008","0.086","338","27.7","510","94","3040","0","0.0116","1830","0","3040","1830","0","0.0108","3050","0","1830","0.818","0.818","0","640","0"
"2023-04-18 15:05:25","1681805125000","0","0","0","0.006","0.004","0.002","0.06","338","27.7","510","94","2150","0","0.0112","1320","0","2150","1320","0","0.01","2150","0","1320","0.8","0.8","0","548","0"
"2023-04-18 15:05:30","1681805130000","0","0","0","0.01","0.013999999999999999","0.02","0.042","338","27.7","510","94","970","0","0.0224","612","0","972","612","0","0.02","974","0","612","0.782","0.782","0","556","0"
"2023-04-18 15:05:35","1681805135000","0","0","0","0.03","0.032","0.026000000000000002","0.04","338","27.7","510","94","1040","0","0","687","0","1050","687","0","0","1050","0","687","0.8","0.8","0","502","0"
"2023-04-18 15:05:40","1681805140000","0","0","0","0.01","0.013999999999999999","0.026000000000000002","0.044000000000000004","338","27.7","510","94","1150","0","0","742","0","1160","742","0","0","1160","0","742","0.782","0.782","0","539","0"
"2023-04-18 15:05:45","1681805145000","0","0","0","0.006","0.002","0.01","0.084","338","27.7","510","94","2890","0","0.019600000000000003","1770","0","2890","1770","0","0.019600000000000003","2890","0","1770","0.8","0.8","0","579","0"
"2023-04-18 15:05:50","1681805150000","0","0","0","0.03","0.038","0.038","0.06","338","27.7","510","94","1190","0","0.0316","814","0","1190","814","0","0.028","1200","0","814","0.8","0.8","0","591","0"
"2023-04-18 15:05:55","1681805155000","0","0","0","0.027999999999999997","0.024","0.016","0.06","338","27.7","510","94","1210","0","0.098","768","0","1210","768","0","0.098","1220","0","768","0.8","0.8","0","611","0"
"2023-04-18 15:06:00","1681805160000","0","0","0","0.004","0.002","0.008","0.054000000000000006","334","27.7","510","97.3","1930","0","0.06520000000000001","1180","0","1940","1180","0","0.052000000000000005","1940","0","1180","0.8","0.8","0","653","0"
"2023-04-18 15:06:05","1681805165000","0","0","0","0","0.004","0.004","0.032","334","27.7","510","97.3","1110","0","0.0756","679","0","1110","679","0","0.0604","1110","0","679","0.818","0.818","0","639","0"
"2023-04-18 15:06:10","1681805170000","0","0","0","0","0.002","0.002","0.004","334","27.7","510","97.3","9.12","0","0.039200000000000006","5.85","0","9.2","5.74","0","0.039200000000000006","11.1","0","5.74","0.8","0.8","0","614","0"
"2023-04-18 15:06:15","1681805175000","0","0","0","0.002","0.002","0.006","0.01","334","27.7","510","97.3","30.2","0","0.019600000000000003","25.4","0","31","25.3","0","0.019600000000000003","32.9","0","25.3","0.8","0.8","0","552","0"
"2023-04-18 15:06:20","1681805180000","0","0","0","0.012","0.006","0.018000000000000002","0.048","334","27.7","510","97.3","1030","0","0.023600000000000003","668","0","1030","668","0","0.0192","1040","0","668","0.782","0.782","0","546","0"
"2023-04-18 15:06:25","1681805185000","0","0","0","0.016","0.016","0.02","0.022000000000000002","334","27.7","510","97.3","126","0","0.034","141","0","131","141","0","0.0308","133","0","141","0.818","0.818","0","579","0"
"2023-04-18 15:06:30","1681805190000","0","0","0","0.018000000000000002","0.02","0.04","0.068","334","27.7","510","97.3","1240","0","0.136","820","0","1250","819","0","0.597","1250","0","819","0.818","0.818","0","601","0"
"2023-04-18 15:06:35","1681805195000","0","0","0","0.018000000000000002","0.01","0.008","0.057999999999999996","334","27.7","510","97.3","1910","0","0.027","1180","0","1920","1180","0","0.032600000000000004","1920","0","1180","0.8","0.8","0","618","0"
"2023-04-18 15:06:40","1681805200000","0","0","0","0.008","0.006","0.008","0.04","334","27.7","510","97.3","1100","0","0.0232","680","0","1100","680","0","0.0216","1100","0","680","0.8","0.8","0","606","0"
"2023-04-18 15:06:45","1681805205000","0","0","0","0","0.002","0.002","0.036000000000000004","334","27.7","510","97.3","1090","0","0.0112","667","0","1090","667","0","0.0108","1090","0","667","0.818","0.818","0","597","0"
"2023-04-18 15:06:50","1681805210000","0","0","0","0.01","0.01","0.024","0.036000000000000004","334","27.7","510","97.3","123","0","0","180","0","129","180","0","0","131","0","180","0.8","0.8","0","493","0"
"2023-04-18 15:06:55","1681805215000","0","0","0","0.024","0.013999999999999999","0.022000000000000002","0.11","334","27.7","510","97.3","3090","0","0.0112","1980","0","3100","1980","0","0.0108","3100","0","1980","0.782","0.782","0","497","0"
"2023-04-18 15:07:00","1681805220000","0","0","0","0.006","0.008","0.008","0.036000000000000004","334","27.7","510","97.3","1230","0","0","652","0","1230","652","0","0","1230","0","652","0.8","0.8","0","553","0"
"2023-04-18 15:07:05","1681805225000","0","0","0","0.004","0.006","0.01","0.034","334","27.7","510","97.3","1020","0","0.0676","635","0","1020","635","0","0.0516","1020","0","635","0.818","0.818","0","558","0"
"2023-04-18 15:07:10","1681805230000","0","0","0","0.02","0.018000000000000002","0.026000000000000002","0.055999999999999994","334","27.7","510","97.3","1230","0","0.012","820","0","1240","819","0","0.008400000000000001","1240","0","819","0.8","0.8","0","577","0"
"2023-04-18 15:07:15","1681805235000","0","0","0","0.027999999999999997","0.022000000000000002","0.034","0.04","334","27.7","510","97.3","218","0","0.0224","194","0","225","194","0","0.0108","227","0","194","0.818","0.818","0","616","0"
"2023-04-18 15:07:20","1681805240000","0","0","0","0.022000000000000002","0.016","0.026000000000000002","0.054000000000000006","334","27.7","510","97.3","1160","0","0","716","0","1170","716","0","0","1170","0","716","0.8","0.8","0","640","0"
"2023-04-18 15:07:25","1681805245000","0","0","0","0.016","0.02","0.032","0.048","334","27.7","510","97.3","1110","0","0.033600000000000005","722","0","1120","722","0","0.020800000000000003","1120","0","722","0.818","0.818","0","629","0"
"2023-04-18 15:07:30","1681805250000","0","0","0","0","0","0.004","0.03","334","27.7","510","97.3","1120","0","0.0224","685","0","1120","685","0","0.02","1120","0","685","0.836","0.836","0","598","0"
"2023-04-18 15:07:35","1681805255000","0","0","0","0.018000000000000002","0.012","0.03","0.078","334","27.7","510","97.3","2050","0","0","1350","0","2050","1350","0","0","2060","0","1350","0.818","0.818","0","561","0"
"2023-04-18 15:07:40","1681805260000","0","0","0","0.048","0.026000000000000002","0.06","0.184","334","27.7","510","97.3","4040","0","0","3000","0","4059.9999999999995","3000","0","0","4059.9999999999995","0","3000","0.927","0.927","0","601","0"
"2023-04-18 15:07:45","1681805265000","0","0","0","0.048","0.027999999999999997","0.048","0.106","334","27.7","510","97.3","2890","0","0.0434","1560","0","2910","1560","0","0.0216","2910","0","1560","1.16","1.16","0","751","0"
