"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","total-req-rate","ok-req-rate","error-req-rate","latency-50-percentile","latency-95-percentile","latency-99-percentile","avg-res-time","TimeToFail"
"2023-04-18 16:10:55","1681809055000","0%","0%","0%","2.40%","1.40%","2.40%","4.80%","334 MiB","27.8 MiB","511 MiB","97.1 MiB","1.25 GB/s","0 kB/s","70.4 kB/s","779 MB/s","0 kB/s","1.26 GB/s","779 MB/s","0 kB/s","69.6 kB/s","1.26 GB/s","0 kB/s","779 MB/s","0.836 req/s","0.836 req/s","0 req/s","385 ms","2.22 s","3.85 s","640 ms","770049"
"2023-04-18 16:11:00","1681809060000","0%","0%","0%","0.600%","1.00%","1.60%","2.00%","334 MiB","27.8 MiB","511 MiB","97.1 MiB","92.2 MB/s","0 kB/s","124 kB/s","118 MB/s","0 kB/s","96.2 MB/s","118 MB/s","0 kB/s","120 kB/s","98.1 MB/s","0 kB/s","118 MB/s","0.818 req/s","0.818 req/s","0 req/s","375 ms","2.27 s","3.88 s","650 ms","765049"
"2023-04-18 16:11:05","1681809065000","0%","0%","0%","0.200%","0.200%","0.600%","0.400%","334 MiB","27.8 MiB","511 MiB","97.1 MiB","76.3 MB/s","0 kB/s","19.6 kB/s","32.9 MB/s","0 kB/s","77.5 MB/s","32.8 MB/s","0 kB/s","19.6 kB/s","79.4 MB/s","0 kB/s","32.8 MB/s","0.818 req/s","0.818 req/s","0 req/s","365 ms","2.27 s","3.88 s","649 ms","760049"
"2023-04-18 16:11:10","1681809070000","0%","0%","0%","0.800%","0.200%","0.600%","7.60%","334 MiB","27.8 MiB","511 MiB","97.1 MiB","1.93 GB/s","0 kB/s","33.6 kB/s","1.82 GB/s","0 kB/s","1.93 GB/s","1.82 GB/s","0 kB/s","30 kB/s","1.94 GB/s","0 kB/s","1.82 GB/s","0.818 req/s","0.818 req/s","0 req/s","344 ms","2.27 s","3.88 s","633 ms","755049"
"2023-04-18 16:11:15","1681809075000","0%","0%","0%","0.600%","0.400%","0.800%","4.00%","334 MiB","27.8 MiB","511 MiB","97.1 MiB","1.95 GB/s","0 kB/s","22.8 kB/s","591 MB/s","0 kB/s","1.96 GB/s","591 MB/s","0 kB/s","21.6 kB/s","1.96 GB/s","0 kB/s","591 MB/s","0.836 req/s","0.836 req/s","0 req/s","321 ms","2.22 s","3.85 s","592 ms","750049"
"2023-04-18 16:11:20","1681809080000","0%","0%","0%","4.60%","3.20%","5.40%","8.40%","334 MiB","27.8 MiB","511 MiB","97.1 MiB","985 MB/s","0 kB/s","11.6 kB/s","850 MB/s","0 kB/s","998 MB/s","850 MB/s","0 kB/s","10.8 kB/s","1.00 GB/s","0 kB/s","850 MB/s","0.782 req/s","0.782 req/s","0 req/s","292 ms","2.04 s","2.41 s","537 ms","745049"
"2023-04-18 16:11:25","1681809085000","0%","0%","0%","0.600%","0.200%","0.400%","2.80%","334 MiB","27.8 MiB","511 MiB","97.1 MiB","1.33 GB/s","0 kB/s","12 kB/s","657 MB/s","0 kB/s","1.33 GB/s","657 MB/s","0 kB/s","8.40 kB/s","1.33 GB/s","0 kB/s","657 MB/s","0.818 req/s","0.818 req/s","0 req/s","325 ms","2.29 s","3.88 s","680 ms","740049"
"2023-04-18 16:11:30","1681809090000","0%","0%","0%","0.400%","0.600%","0.800%","1.40%","334 MiB","27.8 MiB","511 MiB","97.1 MiB","49.2 MB/s","0 kB/s","0 kB/s","43.7 MB/s","0 kB/s","50.8 MB/s","43.6 MB/s","0 kB/s","0 kB/s","52.7 MB/s","0 kB/s","43.6 MB/s","0.836 req/s","0.836 req/s","0 req/s","317 ms","2.28 s","3.85 s","670 ms","735049"
"2023-04-18 16:11:35","1681809095000","0%","0%","0%","3.40%","2.80%","3.00%","6.20%","332 MiB","27.8 MiB","511 MiB","99.3 MiB","1.31 GB/s","0 kB/s","11.6 kB/s","866 MB/s","0 kB/s","1.32 GB/s","866 MB/s","0 kB/s","10.8 kB/s","1.32 GB/s","0 kB/s","866 MB/s","0.818 req/s","0.818 req/s","0 req/s","295 ms","2.19 s","3.88 s","574 ms","730049"
"2023-04-18 16:11:40","1681809100000","0%","0%","0%","3.60%","4.20%","4.60%","8.20%","332 MiB","27.8 MiB","511 MiB","99.3 MiB","1.36 GB/s","0 kB/s","0 kB/s","920 MB/s","0 kB/s","1.37 GB/s","920 MB/s","0 kB/s","0 kB/s","1.37 GB/s","0 kB/s","920 MB/s","0.800 req/s","0.800 req/s","0 req/s","273 ms","2.44 s","4.45 s","577 ms","725049"
"2023-04-18 16:11:45","1681809105000","0%","0%","0%","1.00%","0.800%","1.20%","1.00%","332 MiB","27.8 MiB","511 MiB","99.3 MiB","58.8 MB/s","0 kB/s","0 kB/s","52.6 MB/s","0 kB/s","60.6 MB/s","52.5 MB/s","0 kB/s","0 kB/s","62.5 MB/s","0 kB/s","52.5 MB/s","0.800 req/s","0.800 req/s","0 req/s","306 ms","3.17 s","4.63 s","681 ms","720049"
"2023-04-18 16:11:50","1681809110000","0%","0%","0%","1.40%","1.20%","3.60%","4.80%","332 MiB","27.8 MiB","511 MiB","99.3 MiB","1.13 GB/s","0 kB/s","0 kB/s","766 MB/s","0 kB/s","1.13 GB/s","766 MB/s","0 kB/s","0 kB/s","1.14 GB/s","0 kB/s","766 MB/s","0.818 req/s","0.818 req/s","0 req/s","264 ms","3.13 s","4.63 s","640 ms","715049"
"2023-04-18 16:11:55","1681809115000","0%","0%","0%","2.80%","1.80%","3.80%","6.60%","332 MiB","27.8 MiB","511 MiB","99.3 MiB","1.32 GB/s","0 kB/s","11.2 kB/s","849 MB/s","0 kB/s","1.33 GB/s","849 MB/s","0 kB/s","10.8 kB/s","1.33 GB/s","0 kB/s","849 MB/s","0.800 req/s","0.800 req/s","0 req/s","306 ms","3.17 s","4.63 s","688 ms","710049"
"2023-04-18 16:12:00","1681809120000","0%","0%","0%","1.80%","1.000%","1.80%","5.60%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","1.97 GB/s","0 kB/s","0 kB/s","1.23 GB/s","0 kB/s","1.97 GB/s","1.23 GB/s","0 kB/s","0 kB/s","1.97 GB/s","0 kB/s","1.23 GB/s","0.818 req/s","0.818 req/s","0 req/s","307 ms","3.59 s","4.72 s","691 ms","705049"
"2023-04-18 16:12:05","1681809125000","0%","0%","0%","0.600%","0%","0.400%","3.00%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","1.00 GB/s","0 kB/s","0 kB/s","643 MB/s","0 kB/s","1.00 GB/s","643 MB/s","0 kB/s","0 kB/s","1.01 GB/s","0 kB/s","643 MB/s","0.818 req/s","0.818 req/s","0 req/s","330 ms","3.59 s","4.72 s","722 ms","700049"
"2023-04-18 16:12:10","1681809130000","0%","0%","0%","2.20%","1.00%","2.80%","3.40%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","191 MB/s","0 kB/s","33.6 kB/s","181 MB/s","0 kB/s","198 MB/s","181 MB/s","0 kB/s","30 kB/s","200 MB/s","0 kB/s","181 MB/s","0.800 req/s","0.800 req/s","0 req/s","341 ms","3.62 s","4.72 s","729 ms","695049"
"2023-04-18 16:12:15","1681809135000","0%","0%","0%","1.00%","0.800%","2.20%","5.20%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","1.19 GB/s","0 kB/s","50.6 kB/s","742 MB/s","0 kB/s","1.20 GB/s","741 MB/s","0 kB/s","52.2 kB/s","1.20 GB/s","0 kB/s","741 MB/s","0.836 req/s","0.836 req/s","0 req/s","364 ms","3.56 s","4.71 s","765 ms","690049"
"2023-04-18 16:12:20","1681809140000","0%","0%","0%","0.400%","0.200%","0.600%","2.60%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","1.06 GB/s","0 kB/s","0 kB/s","648 MB/s","0 kB/s","1.06 GB/s","648 MB/s","0 kB/s","0 kB/s","1.06 GB/s","0 kB/s","648 MB/s","0.836 req/s","0.836 req/s","0 req/s","318 ms","3.08 s","4.62 s","655 ms","685049"
"2023-04-18 16:12:25","1681809145000","0%","0%","0%","0.600%","0.600%","1.00%","1.20%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","45.4 MB/s","0 kB/s","11.6 kB/s","39.0 MB/s","0 kB/s","46.7 MB/s","38.9 MB/s","0 kB/s","10.8 kB/s","48.6 MB/s","0 kB/s","38.9 MB/s","0.836 req/s","0.836 req/s","0 req/s","318 ms","3.08 s","4.62 s","654 ms","680049"
"2023-04-18 16:12:30","1681809150000","0%","0%","0%","2.40%","2.20%","3.00%","4.40%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","250 MB/s","0 kB/s","113 kB/s","254 MB/s","0 kB/s","259 MB/s","254 MB/s","0 kB/s","585 kB/s","261 MB/s","0 kB/s","254 MB/s","0.818 req/s","0.818 req/s","0 req/s","307 ms","3.13 s","4.63 s","647 ms","675049"
"2023-04-18 16:12:35","1681809155000","0%","0%","0%","0.800%","0.400%","1.40%","6.00%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","1.97 GB/s","0 kB/s","11.2 kB/s","1.20 GB/s","0 kB/s","1.98 GB/s","1.20 GB/s","0 kB/s","10.8 kB/s","1.98 GB/s","0 kB/s","1.20 GB/s","0.836 req/s","0.836 req/s","0 req/s","333 ms","3.08 s","4.62 s","684 ms","670049"
"2023-04-18 16:12:40","1681809160000","0%","0%","0%","0.600%","0%","0%","5.20%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","1.97 GB/s","0 kB/s","0 kB/s","1.21 GB/s","0 kB/s","1.97 GB/s","1.21 GB/s","0 kB/s","0 kB/s","1.98 GB/s","0 kB/s","1.21 GB/s","0.836 req/s","0.836 req/s","0 req/s","288 ms","2.41 s","4.43 s","580 ms","665049"
"2023-04-18 16:12:45","1681809165000","0%","0%","0%","3.20%","1.60%","4.20%","3.80%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","211 MB/s","0 kB/s","0 kB/s","224 MB/s","0 kB/s","218 MB/s","224 MB/s","0 kB/s","0 kB/s","220 MB/s","0 kB/s","224 MB/s","0.818 req/s","0.818 req/s","0 req/s","295 ms","2.43 s","4.44 s","579 ms","660049"
"2023-04-18 16:12:50","1681809170000","0%","0%","0%","1.000%","0.600%","2.00%","6.80%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","1.35 GB/s","0 kB/s","0 kB/s","1.34 GB/s","0 kB/s","1.36 GB/s","1.34 GB/s","0 kB/s","0 kB/s","1.36 GB/s","0 kB/s","1.34 GB/s","0.836 req/s","0.836 req/s","0 req/s","304 ms","2.42 s","4.43 s","603 ms","655049"
"2023-04-18 16:12:55","1681809175000","0%","0%","0%","2.00%","2.40%","2.40%","2.60%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","923 MB/s","0 kB/s","11.2 kB/s","142 MB/s","0 kB/s","927 MB/s","142 MB/s","0 kB/s","10.8 kB/s","929 MB/s","0 kB/s","142 MB/s","0.818 req/s","0.818 req/s","0 req/s","298 ms","2.19 s","3.88 s","569 ms","650049"
"2023-04-18 16:13:00","1681809180000","0%","0%","0%","2.20%","1.80%","2.40%","5.60%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","1.13 GB/s","0 kB/s","0 kB/s","706 MB/s","0 kB/s","1.13 GB/s","706 MB/s","0 kB/s","0 kB/s","1.13 GB/s","0 kB/s","706 MB/s","0.836 req/s","0.836 req/s","0 req/s","292 ms","2.22 s","3.85 s","609 ms","645049"
"2023-04-18 16:13:05","1681809185000","0%","0%","0%","2.40%","3.00%","3.00%","2.80%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","180 MB/s","0 kB/s","11.6 kB/s","139 MB/s","0 kB/s","186 MB/s","139 MB/s","0 kB/s","10.8 kB/s","188 MB/s","0 kB/s","139 MB/s","0.855 req/s","0.855 req/s","0 req/s","284 ms","2.25 s","3.83 s","634 ms","640049"
"2023-04-18 16:13:10","1681809190000","0%","0%","0%","1.000%","0.400%","1.20%","12.0%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","3.92 GB/s","0 kB/s","33.6 kB/s","2.41 GB/s","0 kB/s","3.93 GB/s","2.41 GB/s","0 kB/s","30 kB/s","3.93 GB/s","0 kB/s","2.41 GB/s","0.855 req/s","0.855 req/s","0 req/s","281 ms","2.25 s","3.83 s","620 ms","635049"
"2023-04-18 16:13:15","1681809195000","0%","0%","0%","0.800%","1.40%","1.40%","3.60%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","1.13 GB/s","0 kB/s","11.2 kB/s","733 MB/s","0 kB/s","1.13 GB/s","733 MB/s","0 kB/s","10.8 kB/s","1.14 GB/s","0 kB/s","733 MB/s","0.818 req/s","0.818 req/s","0 req/s","284 ms","2.23 s","3.88 s","593 ms","630049"
"2023-04-18 16:13:20","1681809200000","0%","0%","0%","1.40%","1.20%","3.00%","2.20%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","176 MB/s","0 kB/s","0 kB/s","137 MB/s","0 kB/s","181 MB/s","137 MB/s","0 kB/s","0 kB/s","183 MB/s","0 kB/s","137 MB/s","0.818 req/s","0.818 req/s","0 req/s","307 ms","2.27 s","3.88 s","624 ms","625049"
"2023-04-18 16:13:25","1681809205000","0%","0%","0%","0.600%","0.200%","0.600%","6.20%","332 MiB","27.8 MiB","511 MiB","99.2 MiB","2.11 GB/s","0 kB/s","0 kB/s","1.29 GB/s","0 kB/s","2.11 GB/s","1.29 GB/s","0 kB/s","0 kB/s","2.11 GB/s","0 kB/s","1.29 GB/s","0.836 req/s","0.836 req/s","0 req/s","333 ms","2.30 s","3.85 s","646 ms","620049"
"2023-04-18 16:13:30","1681809210000","0%","0%","0%","0.400%","0.200%","0.200%","2.80%","336 MiB","27.8 MiB","511 MiB","95.2 MiB","904 MB/s","0 kB/s","0 kB/s","573 MB/s","0 kB/s","905 MB/s","573 MB/s","0 kB/s","0 kB/s","907 MB/s","0 kB/s","573 MB/s","0.818 req/s","0.818 req/s","0 req/s","281 ms","2.13 s","2.42 s","551 ms","615049"
"2023-04-18 16:13:35","1681809215000","0%","0%","0%","1.20%","0.400%","1.40%","7.00%","336 MiB","27.8 MiB","511 MiB","95.2 MiB","1.47 GB/s","0 kB/s","0 kB/s","1.38 GB/s","0 kB/s","1.47 GB/s","1.38 GB/s","0 kB/s","0 kB/s","1.48 GB/s","0 kB/s","1.38 GB/s","0.818 req/s","0.818 req/s","0 req/s","302 ms","2.16 s","2.43 s","577 ms","610049"
"2023-04-18 16:13:40","1681809220000","0%","0%","0%","0.200%","0.200%","0.400%","2.40%","336 MiB","27.8 MiB","511 MiB","95.2 MiB","1.66 GB/s","0 kB/s","0 kB/s","548 MB/s","0 kB/s","1.66 GB/s","547 MB/s","0 kB/s","0 kB/s","1.66 GB/s","0 kB/s","547 MB/s","0.818 req/s","0.818 req/s","0 req/s","302 ms","2.16 s","2.43 s","579 ms","605049"
"2023-04-18 16:13:45","1681809225000","0%","0%","0%","0.200%","0.200%","0.200%","2.80%","336 MiB","27.8 MiB","511 MiB","95.2 MiB","1.02 GB/s","0 kB/s","0 kB/s","630 MB/s","0 kB/s","1.02 GB/s","630 MB/s","0 kB/s","0 kB/s","1.03 GB/s","0 kB/s","630 MB/s","0.836 req/s","0.836 req/s","0 req/s","250 ms","2.07 s","2.41 s","477 ms","600049"
"2023-04-18 16:13:50","1681809230000","0%","0%","0%","0.200%","0%","0.600%","0.400%","336 MiB","27.8 MiB","511 MiB","95.2 MiB","38.6 MB/s","0 kB/s","0 kB/s","34.2 MB/s","0 kB/s","39.8 MB/s","34.1 MB/s","0 kB/s","0 kB/s","41.7 MB/s","0 kB/s","34.1 MB/s","0.818 req/s","0.818 req/s","0 req/s","233 ms","2.08 s","2.42 s","465 ms","595049"
"2023-04-18 16:13:55","1681809235000","0%","0%","0%","2.40%","1.00%","2.40%","5.20%","334 MiB","27.8 MiB","511 MiB","97.3 MiB","1.19 GB/s","0 kB/s","0 kB/s","797 MB/s","0 kB/s","1.19 GB/s","797 MB/s","0 kB/s","0 kB/s","1.19 GB/s","0 kB/s","797 MB/s","0.800 req/s","0.800 req/s","0 req/s","227 ms","1.95 s","2.39 s","391 ms","590049"
"2023-04-18 16:14:00","1681809240000","0%","0%","0%","1.60%","1.000%","2.40%","4.80%","334 MiB","27.8 MiB","511 MiB","97.3 MiB","1.06 GB/s","0 kB/s","22.4 kB/s","700 MB/s","0 kB/s","1.07 GB/s","700 MB/s","0 kB/s","10.8 kB/s","1.07 GB/s","0 kB/s","700 MB/s","0.818 req/s","0.818 req/s","0 req/s","244 ms","2.02 s","2.40 s","412 ms","585049"
"2023-04-18 16:14:05","1681809245000","0%","0%","0%","4.00%","3.20%","4.20%","7.80%","334 MiB","27.8 MiB","511 MiB","97.3 MiB","1.15 GB/s","0 kB/s","68 kB/s","771 MB/s","0 kB/s","1.16 GB/s","771 MB/s","0 kB/s","40.8 kB/s","1.16 GB/s","0 kB/s","771 MB/s","0.818 req/s","0.818 req/s","0 req/s","244 ms","2.02 s","2.40 s","421 ms","580049"
"2023-04-18 16:14:10","1681809250000","0%","0%","0%","0.600%","0.400%","1.00%","3.60%","334 MiB","27.8 MiB","511 MiB","97.3 MiB","1.16 GB/s","0 kB/s","33.6 kB/s","698 MB/s","0 kB/s","1.16 GB/s","698 MB/s","0 kB/s","30 kB/s","1.16 GB/s","0 kB/s","698 MB/s","0.818 req/s","0.818 req/s","0 req/s","261 ms","2.13 s","2.42 s","506 ms","575049"
"2023-04-18 16:14:15","1681809255000","0%","0%","0%","2.20%","2.00%","3.60%","3.80%","334 MiB","27.8 MiB","511 MiB","97.3 MiB","171 MB/s","0 kB/s","11.2 kB/s","223 MB/s","0 kB/s","178 MB/s","223 MB/s","0 kB/s","10.8 kB/s","180 MB/s","0 kB/s","223 MB/s","0.818 req/s","0.818 req/s","0 req/s","233 ms","2.08 s","2.42 s","471 ms","570049"
"2023-04-18 16:14:20","1681809260000","0%","0%","0%","3.40%","1.60%","4.80%","7.00%","334 MiB","27.8 MiB","511 MiB","97.4 MiB","1.24 GB/s","0 kB/s","0 kB/s","822 MB/s","0 kB/s","1.25 GB/s","822 MB/s","0 kB/s","0 kB/s","1.26 GB/s","0 kB/s","822 MB/s","0.800 req/s","0.800 req/s","0 req/s","227 ms","2.09 s","2.42 s","501 ms","565049"
"2023-04-18 16:14:25","1681809265000","0%","0%","0%","4.20%","4.00%","5.20%","7.40%","334 MiB","27.8 MiB","511 MiB","97.4 MiB","1.37 GB/s","0 kB/s","117 kB/s","905 MB/s","0 kB/s","1.38 GB/s","904 MB/s","0 kB/s","101 kB/s","1.39 GB/s","0 kB/s","904 MB/s","0.800 req/s","0.800 req/s","0 req/s","250 ms","2.17 s","2.43 s","598 ms","560049"
"2023-04-18 16:14:30","1681809270000","0%","0%","0%","1.20%","1.00%","2.00%","4.80%","333 MiB","27.8 MiB","511 MiB","97.4 MiB","1.06 GB/s","0 kB/s","125 kB/s","713 MB/s","0 kB/s","1.06 GB/s","713 MB/s","0 kB/s","592 kB/s","1.07 GB/s","0 kB/s","713 MB/s","0.818 req/s","0.818 req/s","0 req/s","304 ms","2.33 s","3.88 s","690 ms","555049"
"2023-04-18 16:14:35","1681809275000","0%","0%","0%","5.20%","4.80%","5.40%","8.20%","333 MiB","27.8 MiB","511 MiB","97.4 MiB","1.34 GB/s","0 kB/s","0 kB/s","888 MB/s","0 kB/s","1.35 GB/s","888 MB/s","0 kB/s","0 kB/s","1.35 GB/s","0 kB/s","888 MB/s","0.800 req/s","0.800 req/s","0 req/s","333 ms","2.34 s","3.90 s","712 ms","550049"
"2023-04-18 16:14:40","1681809280000","0%","0%","0%","0.800%","0.600%","1.00%","6.40%","333 MiB","27.8 MiB","511 MiB","97.4 MiB","2.01 GB/s","0 kB/s","0 kB/s","1.25 GB/s","0 kB/s","2.02 GB/s","1.25 GB/s","0 kB/s","0 kB/s","2.02 GB/s","0 kB/s","1.25 GB/s","0.818 req/s","0.818 req/s","0 req/s","446 ms","3.12 s","4.63 s","859 ms","545049"
"2023-04-18 16:14:45","1681809285000","0%","0%","0%","2.60%","4.00%","4.00%","10.2%","335 MiB","27.8 MiB","511 MiB","95.9 MiB","2.07 GB/s","0 kB/s","22.8 kB/s","1.40 GB/s","0 kB/s","2.08 GB/s","1.40 GB/s","0 kB/s","21.6 kB/s","2.08 GB/s","0 kB/s","1.40 GB/s","0.855 req/s","0.855 req/s","0 req/s","446 ms","3.04 s","4.61 s","848 ms","540049"
"2023-04-18 16:14:50","1681809290000","0%","0%","0%","1.80%","0.600%","1.40%","10.6%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","4.04 GB/s","0 kB/s","22.4 kB/s","2.43 GB/s","0 kB/s","4.05 GB/s","2.43 GB/s","0 kB/s","10.8 kB/s","4.05 GB/s","0 kB/s","2.43 GB/s","0.927 req/s","0.927 req/s","0 req/s","528 ms","2.88 s","4.57 s","883 ms","535049"
"2023-04-18 16:14:55","1681809295000","0%","0%","0%","2.80%","2.40%","2.40%","8.20%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","2.12 GB/s","0 kB/s","0 kB/s","1.37 GB/s","0 kB/s","2.13 GB/s","1.37 GB/s","0 kB/s","0 kB/s","2.13 GB/s","0 kB/s","1.37 GB/s","0.982 req/s","0.982 req/s","0 req/s","425 ms","2.75 s","4.55 s","816 ms","530049"
"2023-04-18 16:15:00","1681809300000","0%","0%","0%","3.80%","2.40%","4.80%","4.60%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","426 MB/s","0 kB/s","0 kB/s","346 MB/s","0 kB/s","439 MB/s","346 MB/s","0 kB/s","0 kB/s","441 MB/s","0 kB/s","346 MB/s","1.02 req/s","1.02 req/s","0 req/s","450 ms","3.25 s","4.65 s","809 ms","525049"
"2023-04-18 16:15:05","1681809305000","0%","0%","0%","2.40%","2.80%","3.40%","8.00%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","2.09 GB/s","0 kB/s","0 kB/s","1.38 GB/s","0 kB/s","2.10 GB/s","1.38 GB/s","0 kB/s","0 kB/s","2.10 GB/s","0 kB/s","1.38 GB/s","1.09 req/s","1.09 req/s","0 req/s","417 ms","3.12 s","4.62 s","780 ms","520049"
"2023-04-18 16:15:10","1681809310000","0%","0%","0%","3.80%","2.60%","5%","6.80%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","1.32 GB/s","0 kB/s","44.8 kB/s","836 MB/s","0 kB/s","1.33 GB/s","836 MB/s","0 kB/s","40.8 kB/s","1.33 GB/s","0 kB/s","836 MB/s","1.15 req/s","1.15 req/s","0 req/s","471 ms","3.42 s","4.69 s","831 ms","515049"
"2023-04-18 16:15:15","1681809315000","0%","0%","0%","2.20%","2.60%","1.60%","8.00%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","1.88 GB/s","0 kB/s","0 kB/s","1.21 GB/s","0 kB/s","1.88 GB/s","1.21 GB/s","0 kB/s","0 kB/s","1.88 GB/s","0 kB/s","1.21 GB/s","1.25 req/s","1.25 req/s","0 req/s","455 ms","3.56 s","4.71 s","810 ms","510049"
"2023-04-18 16:15:20","1681809320000","0%","0%","0%","1.40%","1.00%","2.20%","6.60%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","1.29 GB/s","0 kB/s","0 kB/s","842 MB/s","0 kB/s","1.30 GB/s","842 MB/s","0 kB/s","0 kB/s","1.30 GB/s","0 kB/s","842 MB/s","1.31 req/s","1.31 req/s","0 req/s","467 ms","3.50 s","4.70 s","782 ms","505049"
"2023-04-18 16:15:25","1681809325000","0%","0%","0%","2.20%","1.20%","2.60%","8.40%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","2.07 GB/s","0 kB/s","22.4 kB/s","1.89 GB/s","0 kB/s","2.08 GB/s","1.89 GB/s","0 kB/s","10.8 kB/s","2.08 GB/s","0 kB/s","1.89 GB/s","1.35 req/s","1.35 req/s","0 req/s","431 ms","3.15 s","4.63 s","736 ms","500049"
"2023-04-18 16:15:30","1681809330000","0%","0%","0%","2.80%","1.60%","2.80%","7.40%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","3.05 GB/s","0 kB/s","12 kB/s","1.36 GB/s","0 kB/s","3.06 GB/s","1.36 GB/s","0 kB/s","8.40 kB/s","3.06 GB/s","0 kB/s","1.36 GB/s","1.42 req/s","1.42 req/s","0 req/s","438 ms","3.05 s","4.61 s","736 ms","495049"
"2023-04-18 16:15:35","1681809335000","0%","0%","0%","1.80%","2.00%","2.20%","5.40%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","1.09 GB/s","0 kB/s","0 kB/s","745 MB/s","0 kB/s","1.10 GB/s","745 MB/s","0 kB/s","0 kB/s","1.10 GB/s","0 kB/s","745 MB/s","1.47 req/s","1.47 req/s","0 req/s","419 ms","2.39 s","4.33 s","672 ms","490049"
"2023-04-18 16:15:40","1681809340000","0%","0%","0%","4.00%","2.00%","5.40%","7.00%","336 MiB","27.8 MiB","511 MiB","95.3 MiB","1.23 GB/s","0 kB/s","0 kB/s","885 MB/s","0 kB/s","1.25 GB/s","885 MB/s","0 kB/s","0 kB/s","1.25 GB/s","0 kB/s","885 MB/s","1.49 req/s","1.49 req/s","0 req/s","440 ms","2.39 s","4.32 s","694 ms","485049"
"2023-04-18 16:15:45","1681809345000","0%","0%","0%","3.80%","1.80%","6.20%","10.2%","333 MiB","27.8 MiB","511 MiB","97.4 MiB","2.33 GB/s","0 kB/s","0 kB/s","1.57 GB/s","0 kB/s","2.35 GB/s","1.57 GB/s","0 kB/s","0 kB/s","2.35 GB/s","0 kB/s","1.57 GB/s","1.49 req/s","1.49 req/s","0 req/s","432 ms","2.49 s","4.49 s","708 ms","480049"
"2023-04-18 16:15:50","1681809350000","0%","0%","0%","5.40%","2.60%","6.40%","13.0%","337 MiB","27.8 MiB","511 MiB","93.4 MiB","2.51 GB/s","0 kB/s","11.2 kB/s","1.62 GB/s","0 kB/s","2.52 GB/s","1.62 GB/s","0 kB/s","14.8 kB/s","2.53 GB/s","0 kB/s","1.62 GB/s","1.45 req/s","1.45 req/s","0 req/s","475 ms","3.00 s","4.60 s","789 ms","475049"
"2023-04-18 16:15:55","1681809355000","0%","0%","0%","2.80%","2.60%","2.40%","7.20%","341 MiB","27.8 MiB","511 MiB","89.4 MiB","2.27 GB/s","0 kB/s","0 kB/s","1.43 GB/s","0 kB/s","2.27 GB/s","1.43 GB/s","0 kB/s","0 kB/s","2.28 GB/s","0 kB/s","1.43 GB/s","1.53 req/s","1.53 req/s","0 req/s","488 ms","3.25 s","4.65 s","840 ms","470049"
"2023-04-18 16:16:00","1681809360000","0%","0%","0%","5.40%","5.20%","6.00%","9.00%","337 MiB","27.8 MiB","511 MiB","94.0 MiB","1.28 GB/s","0 kB/s","11.2 kB/s","865 MB/s","0 kB/s","1.29 GB/s","865 MB/s","0 kB/s","10.8 kB/s","1.29 GB/s","0 kB/s","865 MB/s","1.49 req/s","1.49 req/s","0 req/s","488 ms","3.54 s","4.71 s","839 ms","465049"
"2023-04-18 16:16:05","1681809365000","0%","0%","0%","4.00%","3.40%","5%","10.6%","337 MiB","27.8 MiB","511 MiB","93.5 MiB","2.10 GB/s","0 kB/s","0 kB/s","1.41 GB/s","0 kB/s","2.12 GB/s","1.41 GB/s","0 kB/s","0 kB/s","2.12 GB/s","0 kB/s","1.41 GB/s","1.49 req/s","1.49 req/s","0 req/s","489 ms","3.54 s","4.71 s","863 ms","460049"
